scorer,DLC_resnet101_EPMJan24shuffle1_950000,DLC_resnet101_EPMJan24shuffle1_950000,DLC_resnet101_EPMJan24shuffle1_950000,DLC_resnet101_EPMJan24shuffle1_950000,DLC_resnet101_EPMJan24shuffle1_950000,DLC_resnet101_EPMJan24shuffle1_950000,DLC_resnet101_EPMJan24shuffle1_950000,DLC_resnet101_EPMJan24shuffle1_950000,DLC_resnet101_EPMJan24shuffle1_950000,DLC_resnet101_EPMJan24shuffle1_950000,DLC_resnet101_EPMJan24shuffle1_950000,DLC_resnet101_EPMJan24shuffle1_950000,DLC_resnet101_EPMJan24shuffle1_950000,DLC_resnet101_EPMJan24shuffle1_950000,DLC_resnet101_EPMJan24shuffle1_950000
bodyparts,Nose,Nose,Nose,LeftEar,LeftEar,LeftEar,RightEar,RightEar,RightEar,Tailbase,Tailbase,Tailbase,Implant,Implant,Implant
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
979,910.1141967773438,208.11058044433594,1.0,894.3904418945312,225.0384521484375,1.0,914.5952758789062,229.75294494628906,1.0,887.2327270507812,306.7862548828125,1.0,907.9772338867188,218.22779846191406,1.0
980,910.3585205078125,202.4032745361328,1.0,895.0619506835938,219.20840454101562,0.9999998807907104,914.6051635742188,225.52859497070312,1.0,890.1370239257812,302.4935607910156,0.9999998807907104,908.2564086914062,213.87811279296875,1.0
981,910.9968872070312,196.76754760742188,1.0,895.842529296875,214.619873046875,1.0,915.8111572265625,217.98072814941406,1.0,890.6491088867188,297.920166015625,0.9999995231628418,909.6008911132812,207.8384552001953,1.0
982,911.1204223632812,189.06466674804688,1.0,894.9282836914062,205.76974487304688,0.9999998807907104,915.0411987304688,211.28048706054688,1.0,896.0151977539062,289.96209716796875,1.0,908.6510620117188,199.9031524658203,1.0
983,909.0957641601562,183.49801635742188,1.0,895.1298217773438,203.02133178710938,0.9999998807907104,915.5632934570312,205.02574157714844,1.0,899.0987548828125,285.0614929199219,1.0,907.6494750976562,195.0309295654297,1.0
984,908.2159423828125,178.69342041015625,1.0,895.4769897460938,197.5110321044922,1.0,915.9249877929688,198.9238739013672,1.0,900.9610595703125,279.7738037109375,1.0,907.8473510742188,189.20928955078125,1.0
985,908.1307983398438,174.9350128173828,1.0,895.3624877929688,192.2306671142578,1.0,915.5469970703125,194.46456909179688,1.0,902.58154296875,275.2190856933594,1.0,907.1605224609375,183.77784729003906,1.0
986,907.429443359375,169.13844299316406,1.0,896.430419921875,187.73269653320312,0.9999998807907104,915.4201049804688,189.5687713623047,1.0,903.3947143554688,270.0216064453125,1.0,907.8043823242188,179.62640380859375,1.0
987,908.1830444335938,165.08543395996094,1.0,897.111328125,183.29449462890625,1.0,915.5628662109375,184.22067260742188,1.0,900.7969970703125,264.3991394042969,1.0,908.4397583007812,175.21876525878906,1.0
988,909.0313720703125,161.7009735107422,1.0,897.1729125976562,179.6363525390625,1.0,916.9633178710938,181.13055419921875,1.0,899.9154663085938,260.2028503417969,1.0,909.2240600585938,170.97293090820312,1.0
989,909.4962158203125,156.95236206054688,1.0,898.3914794921875,175.85740661621094,1.0,917.7459716796875,177.6434326171875,1.0,899.2628173828125,256.1949768066406,1.0,910.0508422851562,166.63690185546875,1.0
990,910.7999877929688,151.97914123535156,1.0,899.5889892578125,171.17160034179688,0.9999998807907104,919.2573852539062,172.35739135742188,0.9999998807907104,897.7403564453125,252.32708740234375,0.9999998807907104,910.8936157226562,162.05029296875,1.0
991,911.5750732421875,147.07916259765625,1.0,900.19189453125,166.31256103515625,1.0,919.6592407226562,167.6120147705078,1.0,897.49755859375,246.35745239257812,1.0,911.248291015625,157.45718383789062,1.0
992,912.3285522460938,144.05018615722656,1.0,899.5458984375,162.20228576660156,1.0,919.1885986328125,165.08958435058594,1.0,897.259033203125,243.82687377929688,1.0,911.6412353515625,154.26336669921875,1.0
993,912.9974365234375,140.3461456298828,1.0,900.8456420898438,158.7374725341797,1.0,920.000244140625,161.973388671875,1.0,898.7542114257812,240.41603088378906,1.0,912.45849609375,151.08114624023438,1.0
994,913.2291259765625,135.57957458496094,1.0,901.0826416015625,156.32374572753906,1.0,922.343017578125,158.71437072753906,1.0,898.8568725585938,235.0489501953125,0.9999998807907104,913.179931640625,147.37353515625,1.0
995,913.2317504882812,135.57611083984375,1.0,901.0928955078125,156.3252716064453,1.0,922.3416137695312,158.7145233154297,1.0,898.84912109375,235.0625457763672,0.9999998807907104,913.1800537109375,147.37347412109375,1.0
996,915.4256591796875,130.94161987304688,1.0,903.3264770507812,151.40760803222656,1.0,924.09912109375,153.75074768066406,1.0,900.8695678710938,232.91653442382812,0.9999998807907104,915.0633544921875,142.1692657470703,1.0
997,917.7843627929688,127.34823608398438,1.0,902.6845092773438,146.87290954589844,1.0,925.2860717773438,150.03492736816406,1.0,902.6467895507812,230.09349060058594,1.0,916.1365356445312,139.07962036132812,1.0
998,918.0391845703125,123.056396484375,1.0,904.2426147460938,144.02450561523438,1.0,926.4337158203125,147.76783752441406,1.0,903.7449340820312,226.22813415527344,1.0,917.9611206054688,135.93838500976562,1.0
999,918.3822631835938,119.67041778564453,1.0,905.2155151367188,141.2532196044922,1.0,926.835693359375,143.83163452148438,1.0,904.8802490234375,223.1743621826172,1.0,918.2222900390625,132.10296630859375,1.0
1000,919.326171875,117.0328598022461,1.0,906.88037109375,137.02203369140625,1.0,927.1968383789062,137.38682556152344,1.0,906.2680053710938,221.16371154785156,0.9999992847442627,918.5877685546875,127.46116638183594,1.0
1001,919.4712524414062,113.19904327392578,1.0,906.4783325195312,133.62127685546875,1.0,927.0214233398438,133.98666381835938,1.0,905.9330444335938,218.7812042236328,0.9999991655349731,917.6694946289062,124.51405334472656,1.0
1002,917.7979736328125,109.69075775146484,1.0,904.388671875,129.97311401367188,1.0,926.7817993164062,130.65994262695312,1.0,907.413330078125,214.01336669921875,0.9999997615814209,916.1546630859375,121.68809509277344,1.0
1003,916.0555419921875,104.76028442382812,1.0,905.3441162109375,125.89293670654297,1.0,925.1478881835938,125.11357879638672,1.0,909.1822509765625,209.89524841308594,0.9999997615814209,916.4818725585938,116.77483367919922,1.0
1004,911.073974609375,97.15032196044922,1.0,902.6486206054688,117.75171661376953,1.0,923.1708374023438,116.25762176513672,1.0,905.592041015625,198.68557739257812,0.9999998807907104,912.6017456054688,107.98341369628906,1.0
1005,909.774658203125,93.16796875,1.0,901.5256958007812,113.72871398925781,1.0,921.8283081054688,112.15918731689453,1.0,905.4593505859375,194.0306396484375,0.9999974966049194,911.0692138671875,102.66972351074219,1.0
1006,909.1917724609375,87.35442352294922,1.0,901.1234130859375,109.3694839477539,1.0,922.3185424804688,106.17768096923828,0.9999998807907104,904.6039428710938,189.06321716308594,0.999998927116394,911.6676025390625,98.4303970336914,1.0
1007,910.0950317382812,83.56907653808594,1.0,901.1641845703125,104.65258026123047,1.0,921.7657470703125,102.31553649902344,1.0,905.4063720703125,184.49246215820312,0.9999996423721313,910.9166870117188,94.02668762207031,1.0
1008,909.3477172851562,81.14762878417969,1.0,900.6200561523438,100.7037124633789,1.0,920.9989624023438,98.65178680419922,1.0,903.9298095703125,180.1022491455078,1.0,910.5121459960938,89.6077880859375,1.0
1009,909.3199462890625,78.61200714111328,1.0,900.3912963867188,97.83241271972656,1.0,920.999755859375,96.27291870117188,1.0,903.7197875976562,176.59890747070312,1.0,910.7883911132812,86.9029769897461,1.0
1010,909.6534423828125,76.98107147216797,1.0,899.9295043945312,95.49425506591797,1.0,919.8427124023438,95.8763198852539,1.0,905.369384765625,174.19418334960938,0.9999998807907104,910.80859375,85.90415954589844,1.0
1011,909.9235229492188,75.68402099609375,1.0,899.77734375,95.14431762695312,1.0,920.2813110351562,95.0738525390625,1.0,905.7725830078125,172.70135498046875,0.9999995231628418,910.4539184570312,85.6487808227539,1.0
1012,910.7647094726562,76.62535858154297,1.0,900.0260009765625,96.3551254272461,1.0,921.2904663085938,96.1488037109375,1.0,906.7378540039062,171.99899291992188,0.9999991655349731,911.0241088867188,86.77788543701172,1.0
1013,912.0262451171875,77.53079986572266,1.0,900.0488891601562,97.68270874023438,1.0,922.2744140625,97.54508972167969,1.0,906.8871459960938,171.6658477783203,0.9999994039535522,911.5750732421875,88.59134674072266,1.0
1014,914.4774169921875,75.90299224853516,1.0,900.7562866210938,96.99668884277344,1.0,923.0690307617188,97.51341247558594,0.9999998807907104,907.1720581054688,171.95152282714844,0.9999991655349731,912.6302490234375,88.6466064453125,1.0
1015,916.5979614257812,73.91178894042969,1.0,901.845947265625,95.7940902709961,1.0,924.1092529296875,95.80026245117188,0.9999998807907104,907.13134765625,171.94427490234375,0.9999992847442627,913.796875,88.06905364990234,1.0
1016,917.96435546875,73.5241928100586,0.9999998807907104,902.8395385742188,95.17893981933594,1.0,925.52001953125,95.47557067871094,0.9999998807907104,906.4296264648438,171.97984313964844,0.9999994039535522,915.2852172851562,87.29747009277344,1.0
1017,917.9769287109375,73.4970932006836,0.9999998807907104,902.8314208984375,95.17095184326172,1.0,925.5042724609375,95.47294616699219,0.9999998807907104,906.45458984375,171.98509216308594,0.9999994039535522,915.2919311523438,87.28556060791016,1.0
1018,919.3350830078125,72.13768768310547,0.9999997615814209,902.829345703125,94.25643920898438,1.0,926.7820434570312,96.396240234375,0.9999998807907104,905.5320434570312,171.68408203125,0.9999994039535522,916.5882568359375,86.7586669921875,1.0
1019,920.586181640625,71.70780944824219,0.9999998807907104,903.77197265625,94.5221939086914,1.0,927.9114379882812,97.49212646484375,0.9999998807907104,904.7643432617188,171.3309326171875,0.9999996423721313,917.9857177734375,87.01065063476562,1.0
1020,923.2606811523438,70.70575714111328,0.9999998807907104,903.5509033203125,94.77788543701172,1.0,929.07177734375,97.84180450439453,0.9999998807907104,904.5526733398438,171.070556640625,0.9999996423721313,917.145751953125,86.4510726928711,1.0
1021,924.416015625,72.56830596923828,0.9999994039535522,905.092041015625,95.2357177734375,0.9999998807907104,929.176513671875,100.0329360961914,0.9999998807907104,904.1641235351562,170.68569946289062,0.9999997615814209,917.7149047851562,87.37520599365234,1.0
1022,926.6968383789062,71.96095275878906,0.9999998807907104,905.948974609375,93.44312286376953,0.9999998807907104,929.5204467773438,99.68596649169922,0.9999997615814209,904.0001831054688,170.20408630371094,0.9999997615814209,918.7457275390625,86.96475219726562,1.0
1023,927.1209716796875,70.12708282470703,1.0,906.3321533203125,93.79695892333984,0.9999998807907104,928.8992919921875,96.68661499023438,0.9999997615814209,903.7918090820312,170.801513671875,0.9999997615814209,919.77392578125,86.62939453125,1.0
1024,926.6376953125,68.689208984375,0.9999998807907104,907.3466186523438,94.61257934570312,0.9999997615814209,929.825439453125,96.59341430664062,0.9999997615814209,903.002197265625,169.73475646972656,0.9999998807907104,920.8517456054688,86.26253509521484,1.0
1025,927.5252075195312,68.20551300048828,1.0,908.196044921875,94.28373718261719,0.9999995231628418,930.2061157226562,96.32073211669922,0.9999995231628418,903.3372192382812,168.72715759277344,1.0,921.5650024414062,85.81029510498047,1.0
1026,929.886474609375,67.89655303955078,1.0,908.3716430664062,93.39411926269531,0.9999995231628418,930.7125244140625,96.81027221679688,0.9999995231628418,903.9912109375,167.590087890625,1.0,922.20166015625,85.8572998046875,1.0
1027,930.9833984375,67.8777847290039,1.0,908.9984130859375,92.93830108642578,0.9999992847442627,931.2865600585938,97.14806365966797,0.9999996423721313,904.12939453125,167.00869750976562,1.0,922.847412109375,85.73049926757812,1.0
1028,931.1842041015625,65.09928894042969,0.9999998807907104,910.0025634765625,91.42385864257812,0.9999972581863403,932.33740234375,95.08827209472656,0.9999995231628418,900.8192138671875,165.14483642578125,1.0,923.9560546875,83.47380065917969,1.0
1029,931.5791625976562,64.56681060791016,0.9999983310699463,910.5792846679688,90.68055725097656,0.9999866485595703,932.4539794921875,94.52859497070312,0.9999982118606567,900.1934814453125,165.47450256347656,1.0,924.177978515625,81.70254516601562,1.0
1030,932.2330322265625,63.69792556762695,0.9999957084655762,912.1176147460938,90.02397155761719,0.9999829530715942,932.7479858398438,94.06291198730469,0.9999984502792358,901.01318359375,165.6165771484375,1.0,924.9710083007812,80.43254089355469,1.0
1031,933.3687744140625,62.63299560546875,0.9999855756759644,912.2478637695312,88.9698486328125,0.9999730587005615,932.5576171875,93.149658203125,0.9999964237213135,901.7505493164062,166.3435821533203,1.0,925.3748168945312,79.24559783935547,1.0
1032,935.9434814453125,62.39717102050781,0.9999653100967407,912.477783203125,88.5791015625,0.9999371767044067,932.9961547851562,93.00996398925781,0.9999903440475464,902.2986450195312,166.55670166015625,1.0,925.653564453125,78.94820404052734,1.0
1033,935.8964233398438,62.54994201660156,0.9999836683273315,911.6970825195312,87.62093353271484,0.9999887943267822,933.9107055664062,92.854736328125,0.9999957084655762,901.841552734375,166.07740783691406,0.9999998807907104,926.0289916992188,78.71621704101562,1.0
1034,935.5381469726562,62.41719436645508,0.9999918937683105,911.5038452148438,88.15265655517578,0.9999936819076538,933.8882446289062,92.92640686035156,0.9999972581863403,902.9850463867188,166.11158752441406,0.9999998807907104,926.2245483398438,78.85415649414062,1.0
1035,935.8117065429688,62.071659088134766,0.9999878406524658,911.6744995117188,87.81497192382812,0.999993085861206,933.9188842773438,92.62382507324219,0.9999958276748657,904.8236694335938,166.0220947265625,0.9999997615814209,926.2980346679688,78.53401947021484,1.0
1036,936.4719848632812,61.60254669189453,0.9999936819076538,911.4736328125,87.4852523803711,0.9999970197677612,935.9159545898438,91.6479721069336,0.999997615814209,904.7222900390625,166.32583618164062,0.9999998807907104,926.828125,78.39332580566406,1.0
1037,936.498779296875,61.06634521484375,0.9999940395355225,911.7903442382812,88.27973937988281,0.999995231628418,936.4207153320312,91.32084655761719,0.9999964237213135,905.106201171875,165.22715759277344,0.9999998807907104,927.9967041015625,77.81398010253906,1.0
1038,936.494873046875,60.921329498291016,0.999994158744812,911.61474609375,88.28618621826172,0.9999971389770508,936.5759887695312,91.47976684570312,0.9999970197677612,906.1515502929688,163.93304443359375,0.9999997615814209,928.1521606445312,77.83422088623047,1.0
1039,936.39208984375,61.50020217895508,0.9999920129776001,911.7749633789062,89.1181869506836,0.9999959468841553,936.346435546875,91.81908416748047,0.9999972581863403,907.9527587890625,162.716796875,0.9999995231628418,928.1705932617188,78.31146240234375,1.0
1040,936.916015625,62.30666732788086,0.999993085861206,911.8958129882812,89.33377075195312,0.9999969005584717,934.088623046875,92.11112213134766,0.9999988079071045,910.05859375,162.66348266601562,0.9999997615814209,927.365966796875,79.63644409179688,1.0
1041,936.9257202148438,62.30351257324219,0.9999929666519165,911.9038696289062,89.34054565429688,0.9999967813491821,934.106201171875,92.098388671875,0.9999988079071045,910.0507202148438,162.66917419433594,0.9999997615814209,927.3700561523438,79.62407684326172,1.0
1042,936.97314453125,62.448890686035156,0.9999942779541016,912.4285888671875,89.58302307128906,0.999996542930603,934.4872436523438,92.3386459350586,0.9999994039535522,908.6275024414062,162.7180633544922,0.9999996423721313,928.801025390625,79.06832885742188,1.0
1043,936.8307495117188,63.444908142089844,0.9999873638153076,912.8552856445312,90.35968017578125,0.9999872446060181,934.365478515625,93.00342559814453,0.9999991655349731,907.8090209960938,163.40272521972656,0.9999996423721313,927.4323120117188,80.23160552978516,1.0
1044,936.16455078125,63.14687728881836,0.9999921321868896,911.2510375976562,91.03366088867188,0.9999858140945435,935.0357666015625,93.92323303222656,0.9999986886978149,906.2684936523438,163.16481018066406,0.9999982118606567,926.7748413085938,81.18598937988281,1.0
1045,933.553955078125,63.648860931396484,0.9999979734420776,911.2218017578125,91.15474700927734,0.9999788999557495,933.8324584960938,94.78416442871094,0.9999977350234985,908.1787719726562,164.25868225097656,0.9999994039535522,925.4801635742188,82.23298645019531,1.0
1046,930.8026733398438,64.39888763427734,0.9999995231628418,909.7435302734375,92.23311614990234,0.9999959468841553,932.59619140625,95.64250946044922,0.999998927116394,904.529052734375,164.433837890625,0.9999994039535522,923.5790405273438,83.499267578125,1.0
1047,928.6221313476562,63.37113952636719,0.9999996423721313,908.031494140625,91.5416030883789,0.999998927116394,931.3887939453125,93.54261779785156,0.9999983310699463,904.8251953125,166.50418090820312,0.9999992847442627,922.4136352539062,82.87515258789062,1.0
1048,927.64453125,62.61595916748047,0.9999995231628418,908.2703247070312,90.5763168334961,0.9999986886978149,931.506103515625,92.37712097167969,0.9999971389770508,904.1671752929688,166.72279357910156,0.9999995231628418,922.7266845703125,81.8915786743164,1.0
1049,927.54150390625,62.7845573425293,0.9999986886978149,908.407958984375,90.1938247680664,0.9999983310699463,931.8460693359375,91.43034362792969,0.999995231628418,904.142333984375,167.1992645263672,0.9999994039535522,922.808837890625,80.9141845703125,1.0
1050,927.67431640625,61.51102828979492,0.9999992847442627,908.3886108398438,89.06259155273438,0.9999990463256836,932.9781494140625,90.2620849609375,0.999994158744812,904.8488159179688,166.905029296875,0.9999991655349731,923.182861328125,79.9458236694336,1.0
1051,929.5694580078125,59.98061752319336,0.9999990463256836,910.4339599609375,88.45854187011719,0.9999990463256836,935.5621948242188,87.98458862304688,0.9999960660934448,905.54931640625,164.63006591796875,0.999998927116394,924.8284301757812,78.05551147460938,1.0
1052,931.1334228515625,59.35892105102539,0.9999973773956299,911.016357421875,88.61724853515625,0.9999974966049194,936.7763671875,86.94951629638672,0.9999964237213135,906.373046875,162.20196533203125,0.9999980926513672,926.003173828125,78.7700424194336,1.0
